Player,Rating,KFactor,NumGames
16442,2272,25,15
16448,2184,15,30
16450,2093,15,30
16454,2231,25,18
16459,2175,15,30
16466,2251,15,30
16469,2189,15,30
16476,2104,25,15
16493,2088,15,30
16502,2230,15,30
16504,2022,15,30
16505,2373,10,30
16514,2300,25,10
16516,2142,25,23
16518,2075,25,12
16523,2496,10,30
16524,2272,15,30
16534,2450,10,30
16535,2132,15,30
16536,2318,15,30
16556,2165,15,30
16557,2249,15,30
16559,2242,25,26
16560,2264,15,30
16567,2254,15,30
16568,2245,15,30
16569,2243,15,30
16570,2186,15,30
16575,2233,25,10
16581,2317,15,30
16583,2090,25,20
16589,2285,15,30
16596,2254,25,29
16606,2079,15,30
16608,2109,25,26
16609,2072,25,25
16610,2004,15,30
16612,2129,15,30
16619,2253,15,30
16640,2162,15,30
16642,2302,15,30
16643,2005,25,10
16649,2342,15,30
16654,2163,15,30
16656,2273,15,30
16657,2189,15,30
16660,2095,15,30
16661,2221,15,30
16670,2268,15,30
16671,2172,15,30
16672,2272,15,30
16686,2059,25,25
16688,2538,10,30
16690,2041,15,30
16693,2280,25,9
16699,2356,15,30
16702,2035,25,10
16703,2159,15,30
16705,2051,25,13
16716,2113,25,11
16724,2101,25,15
16726,2091,25,23
16731,2205,15,30
16737,2139,25,17
16740,2312,15,30
16750,2186,15,30
16753,2202,15,30
16755,2213,15,30
16756,2125,25,17
16763,2593,10,30
16768,2057,15,30
16769,2164,15,30
16773,2234,15,30
16776,2112,15,30
16783,2270,15,30
16786,2289,15,30
16794,2400,10,30
16800,2256,15,30
16803,2144,15,30
16805,2098,15,30
16808,2121,15,30
16812,2146,25,9
16814,2134,15,30
16817,2175,15,30
16821,2266,25,10
16828,2121,25,27
16834,2086,15,30
16842,2256,15,30
16847,2023,15,30
16851,2156,15,30
16856,2172,15,30
16859,2218,15,30
16870,2242,15,30
16886,2139,15,30
16888,2058,15,30
16893,2374,10,30
16898,2055,15,30
16911,2203,15,30
16914,2114,15,30
16918,2123,25,10
16921,2254,15,30
16926,2389,10,30
16930,2236,15,30
16933,2232,15,30
16934,2506,10,30
16936,2225,25,20
16941,2353,10,30
16945,2179,15,30
16948,2275,25,27
16949,2043,15,30
16950,2174,15,30
16956,2212,15,30
16960,2056,15,30
16969,2334,15,30
16974,2093,25,25
16975,2436,10,30
16981,2112,15,30
16991,2176,15,30
17005,2159,15,30
17007,2348,10,30
17011,2243,15,30
17013,2410,10,30
17018,2184,15,30
17023,2050,15,30
17037,2202,15,30
17039,2282,25,10
17042,2418,10,30
17043,2358,10,30
17044,2513,10,30
17045,2277,25,9
17046,2242,15,30
17047,2083,15,30
17051,2256,15,30
17056,2063,15,30
17059,2138,15,30
17061,2298,15,30
17066,2254,15,30
17072,2337,15,30
17075,2219,15,30
17082,2268,15,30
17086,2176,15,30
17092,2425,10,30
17100,2107,15,30
17107,2130,25,19
17109,2097,15,30
17117,2165,25,29
17118,2218,15,30
17119,2145,15,30
17123,2220,15,30
17125,2298,15,30
17141,2291,15,30
17142,2610,10,30
17153,2244,15,30
17155,2270,15,30
17158,2228,15,30
17170,2324,15,30
17172,2325,15,30
17179,2115,15,30
17181,2115,15,30
17184,2199,15,30
17189,2106,25,21
17190,2030,15,30
17197,2446,10,30
17198,2239,15,30
17199,2148,15,30
17202,2173,15,30
17204,2145,15,30
17208,2241,25,16
17217,2407,10,30
17221,2113,25,12
17223,2348,15,30
17224,2248,25,28
17226,2757,10,30
17230,2374,10,30
17239,2054,15,30
17252,2263,15,30
17257,2132,15,30
17260,2250,15,30
17262,2307,25,10
17267,2129,15,30
17269,2132,25,9
17275,2318,15,30
17279,2180,25,12
17282,2269,15,30
17284,2200,15,30
17301,2513,10,30
17302,2133,15,30
17304,2255,15,30
17316,2297,15,30
17317,2166,25,27
17336,2354,15,30
17343,2148,15,30
17347,2189,15,30
17348,2330,25,24
17356,2445,10,30
17359,2228,25,15
17360,2186,15,30
17361,2215,25,20
17378,2262,25,15
17385,2330,25,17
17392,2331,25,11
17393,2151,15,30
17394,2220,15,30
17405,2119,25,18
17409,2254,25,13
17410,2216,25,16
17411,2252,15,30
17415,2059,25,17
17419,2253,15,30
17420,2340,10,30
17428,2190,15,30
17451,2209,15,30
17454,2131,15,30
17457,2231,15,30
17460,2281,10,30
17463,2169,15,30
17469,2091,15,30
17471,2273,25,16
17474,2251,15,30
17476,2182,15,30
17477,2131,15,30
17478,2261,15,30
17481,2342,15,30
17485,2296,15,30
17490,2069,15,30
17512,2183,15,30
17514,2154,15,30
17519,2357,15,30
17521,2124,25,18
17524,2186,25,26
17527,2280,15,30
17536,2414,10,30
17538,2561,10,30
17546,2218,15,30
17556,2058,25,15
17557,2439,10,30
17561,2238,15,30
17568,2252,15,30
17572,2253,25,23
17573,2230,15,30
17575,2452,10,30
17585,2324,25,24
17595,2394,15,30
17601,2219,15,30
17612,2398,10,30
17632,2482,10,30
17635,2371,15,30
17637,2284,15,30
17638,2197,15,30
17641,2174,15,30
17646,2112,25,9
17648,2442,10,30
17649,2180,15,30
17657,2092,15,30
17667,2238,15,30
17673,2017,15,30
17674,2503,10,30
17677,2131,25,24
17678,2128,15,30
17686,2186,15,30
17698,2608,10,30
17699,2351,10,30
17707,2278,25,24
17708,2117,15,30
17711,2164,15,30
17712,2045,25,17
17713,2173,15,30
17723,2207,15,30
17726,2280,15,30
17735,2111,15,30
17738,2086,25,24
17741,2326,15,30
17752,2176,15,30
17755,2141,15,30
17756,2384,15,30
17762,2106,25,16
17774,2233,25,15
17789,2228,15,30
17800,2266,15,30
17802,2137,25,16
17809,2474,25,22
17812,2137,15,30
17817,2115,15,30
17822,2168,15,30
17826,2090,15,30
17827,2518,10,30
17841,2206,15,30
17854,2028,25,17
17864,2295,25,27
17866,2163,15,30
17871,2404,10,30
17873,2119,15,30
17883,2541,10,30
17888,2136,15,30
17889,2072,25,18
17893,2339,15,30
17898,2332,15,30
17903,2245,15,30
17906,2163,15,30
17914,2212,15,30
17917,2164,25,18
17931,2228,25,10
17933,2065,15,30
17934,2466,10,30
17939,2199,15,30
17942,2410,10,30
17945,2291,15,30
17954,2260,15,30
17959,2185,25,11
17968,2261,15,30
17971,2342,10,30
17972,2094,25,23
17974,2354,15,30
17986,2201,15,30
17989,2212,15,30
17991,2281,15,30
17993,2217,15,30
17997,2508,10,30
18001,2150,15,30
18002,2489,10,30
18003,2225,25,15
18004,2102,15,30
18007,2145,15,30
18009,2121,15,30
18012,2259,15,30
18013,2286,15,30
18020,2097,25,11
18021,2146,15,30
18022,2248,15,30
18031,2626,10,30
18032,2292,15,30
18048,2234,15,30
18051,2320,15,30
18056,2204,25,22
18058,2402,10,30
18066,2219,25,15
18072,2212,15,30
18087,2344,10,30
18088,2250,15,30
18090,2251,25,9
18092,2112,15,30
18094,2212,15,30
18117,2415,10,30
18119,2092,15,30
18120,2037,25,29
18123,2101,15,30
18124,2275,15,30
18130,2354,15,30
18144,2339,15,30
18146,2326,15,30
18155,2314,15,30
18158,2357,10,30
18162,2123,15,30
18163,2142,25,12
18164,2239,15,30
18170,2355,15,30
18174,2071,15,30
18179,2336,15,30
18180,2519,10,30
18181,2326,15,30
18184,2251,25,24
18186,2318,15,30
18187,2191,25,14
18196,2116,15,30
18201,2156,15,30
18203,2163,25,25
18209,2176,15,30
18215,2189,15,30
18219,2170,25,23
18220,2047,25,24
18222,2093,15,30
18231,2332,10,30
18239,2341,15,30
18245,2421,10,30
18261,2108,15,30
18262,2047,25,23
18264,2417,10,30
18269,2184,25,11
18279,2273,15,30
18283,2243,15,30
18312,2366,15,30
18325,2017,15,30
18326,2136,25,12
18332,2297,15,30
18358,2174,25,20
18361,2254,15,30
18362,2027,25,9
18363,2301,15,30
18366,2457,10,30
18371,2124,25,27
18383,2202,25,16
18385,2190,15,30
18388,2182,15,30
18392,2115,25,21
18394,2226,15,30
18400,2071,15,30
18406,2418,10,30
18421,2164,15,30
18423,2165,15,30
18433,2473,10,30
18436,2326,15,30
18437,2136,15,30
18440,2170,15,30
18443,2276,15,30
18445,2135,15,30
18453,2192,15,30
18462,2238,15,30
18468,2183,25,29
18471,2267,25,25
18478,2179,25,26
18491,2300,15,30
18493,2041,15,30
18497,2184,15,30
18499,2075,25,14
18508,2337,15,30
18509,2331,15,30
18512,2560,10,30
18529,2171,15,30
18533,2234,15,30
18542,2452,10,30
18543,2246,15,30
18548,2285,15,30
18549,2275,25,23
18551,2097,15,30
18552,2191,25,18
18563,2349,15,30
18571,2237,25,11
18574,2217,25,23
18579,2171,15,30
18592,2210,15,30
18594,2327,15,30
18595,2231,15,30
18601,2213,25,24
18603,2303,15,30
18612,2394,10,30
18615,2092,15,30
18627,2245,15,30
18639,2181,15,30
18650,2331,15,30
18656,2227,15,30
18665,2238,15,30
18677,2255,15,30
18685,2170,15,30
18691,2217,15,30
18693,2283,15,30
18699,2304,15,30
18703,2183,15,30
18707,2054,25,16
18711,2110,15,30
18712,2200,15,30
18718,2355,15,30
18719,2585,10,30
18720,2377,15,30
18721,2211,15,30
18723,2143,15,30
18724,2059,15,30
18727,2194,15,30
18730,2202,25,24
18731,2393,10,30
18746,2409,10,30
18750,2383,15,30
18753,2068,25,22
18756,2041,15,30
18758,2394,10,30
18768,2198,15,30
18772,2254,15,30
18782,2130,15,30
18783,2210,15,30
18784,2243,25,16
18790,2207,15,30
18791,2204,25,25
18800,2377,10,30
18801,2293,15,30
18805,2317,15,30
18811,2330,25,18
18813,2263,15,30
18820,2215,15,30
18825,2373,25,13
18827,2307,15,30
18832,2287,15,30
18837,2305,15,30
18847,2085,15,30
18849,2312,15,30
18850,2060,25,20
18855,2107,15,30
18857,2278,15,30
18860,2274,25,15
18865,2313,15,30
18870,2283,15,30
18877,2176,15,30
18883,2121,15,30
18907,2247,15,30
18910,2204,15,30
18913,2186,15,30
18915,2184,15,30
18917,2327,15,30
18928,2204,15,30
18929,2461,10,30
18933,2058,15,30
18935,2114,15,30
18956,2064,15,30
18959,2405,10,30
18960,2035,15,30
18970,2332,15,30
18973,2255,15,30
18975,2234,15,30
18980,2258,15,30
18984,2120,15,30
18991,2192,25,24
18998,2070,25,16
18999,2192,15,30
19002,2265,15,30
19006,2207,25,15
19009,2155,25,13
19011,2285,15,30
19013,2081,15,30
19015,2124,15,30
19019,2146,15,30
19022,2497,10,30
19030,2099,15,30
19033,2195,15,30
19037,2294,15,30
19052,2131,25,14
19063,2136,15,30
19066,2403,10,30
19074,2164,15,30
19075,2445,10,30
19079,2250,25,17
19087,2094,25,10
19090,2277,15,30
19095,2232,25,20
19108,2024,25,12
19109,2112,25,20
19112,2281,15,30
19114,2254,15,30
19115,2328,15,30
19117,2231,25,12
19124,2111,25,13
19128,2288,25,23
19129,2071,15,30
19134,2446,10,30
19144,2227,15,30
19149,2225,15,30
19154,2538,10,30
19156,2071,25,17
19178,2219,15,30
19185,2228,15,30
19186,2182,25,24
19191,2326,15,30
19194,2237,15,30
19196,2035,25,9
19198,2149,25,19
19201,2094,15,30
19204,2306,15,30
19206,2255,15,30
19215,2208,15,30
19216,2341,15,30
19221,2052,25,13
19222,2025,15,30
19229,2106,25,23
19233,2126,25,16
19247,2427,10,30
19258,2143,15,30
19263,2191,25,18
19267,2179,15,30
19268,2495,10,30
19269,2284,15,30
19274,2464,10,30
19276,2453,10,30
19285,2122,15,30
19286,2253,15,30
19289,2402,10,30
19290,2148,15,30
19292,2133,15,30
19293,2079,25,11
19300,2110,15,30
19322,2146,25,20
19324,2313,15,30
19327,2310,15,30
19331,2072,25,15
19332,2033,25,29
19335,2221,25,22
19345,2556,10,30
19346,2278,25,25
19349,2058,25,20
19350,2205,15,30
19353,2334,15,30
19356,2259,15,30
19368,2241,15,30
19369,2264,15,30
19372,2368,15,30
19374,2237,15,30
19383,2424,10,30
19388,2384,15,30
19390,2243,15,30
19395,2394,25,20
19396,2190,15,30
19401,2240,15,30
19403,2224,15,30
19413,2087,15,30
19428,2307,25,15
19442,2060,15,30
19451,2607,10,30
19453,2149,15,30
19457,2364,15,30
19458,2240,15,30
19462,2180,15,30
19463,2077,25,24
19466,2129,15,30
19470,2212,25,9
19471,2268,25,19
19473,2257,15,30
19478,2499,10,30
19480,2213,15,30
19481,2308,15,30
19490,2284,15,30
19491,2088,15,30
19493,2105,15,30
19494,2183,25,28
19499,2182,15,30
19501,2267,15,30
19502,2350,15,30
19503,2313,15,30
19510,2243,15,30
19513,2355,10,30
19516,2072,15,30
19524,2224,15,30
19527,2034,25,17
19531,2353,10,30
19532,2585,10,30
19535,2059,15,30
19536,2204,15,30
19538,2171,15,30
19539,2228,15,30
19543,2248,15,30
19557,2235,15,30
19568,2175,15,30
19587,2048,25,12
19595,2257,15,30
19596,2178,15,30
19599,2253,15,30
19611,2251,15,30
19614,2225,15,30
19616,2059,15,30
19627,2246,15,30
19628,2192,15,30
19629,2197,15,30
19630,2160,15,30
19645,2069,15,30
19654,2195,25,15
19658,2443,10,30
19665,2366,15,30
19666,2126,15,30
19670,2119,25,9
19671,2132,15,30
19690,2150,25,22
19692,2381,15,30
19695,2227,15,30
19696,2186,15,30
19698,2130,15,30
19704,2235,15,30
19706,2331,25,24
19715,2307,15,30
19733,2151,15,30
19735,2277,15,30
19736,2165,25,10
19739,2157,25,20
19741,2148,15,30
19744,2437,10,30
19745,2404,25,9
19747,2111,25,14
19750,2171,15,30
19753,2422,10,30
19772,2045,15,30
19775,2295,15,30
19779,2164,15,30
19784,2457,10,30
19786,2237,25,18
19791,2194,15,30
19793,2248,15,30
19799,2007,25,13
19805,2226,25,15
19815,2147,15,30
19822,2249,15,30
19824,2332,25,21
19826,2115,15,30
19827,2218,15,30
19832,2327,10,30
19837,2365,15,30
19843,2367,10,30
19850,2124,25,12
19857,2169,15,30
19860,2245,25,18
19861,2061,25,15
19869,2159,15,30
19872,2180,15,30
19876,2492,10,30
19878,2457,10,30
19882,2147,25,18
19885,2278,25,15
19909,2166,15,30
19912,2054,25,25
19917,2249,15,30
19920,2311,25,14
19922,2263,15,30
19923,2364,15,30
19924,2159,25,20
19932,2268,15,30
19936,2356,15,30
19940,2215,15,30
19944,2218,15,30
19947,2203,15,30
19964,2150,15,30
19966,2204,15,30
19967,2241,15,30
19968,2327,10,30
19969,2302,15,30
19970,2340,25,9
19971,2165,15,30
19972,2152,15,30
19990,2097,15,30
19994,2327,15,30
20000,2121,15,30
20002,2156,15,30
20018,2381,15,30
20021,2124,25,17
20029,2164,25,19
20032,2284,25,23
20033,2334,15,30
20035,2309,15,30
20038,2366,10,30
20045,2350,10,30
20047,2250,15,30
20050,2271,15,30
20055,2140,15,30
20057,2207,15,30
20064,2333,15,30
20065,2230,15,30
20066,2274,15,30
20070,2204,15,30
20079,2362,10,30
20081,2220,25,15
20085,2281,15,30
20091,2237,15,30
20101,2138,15,30
20112,2299,25,25
20113,2273,15,30
20115,2081,25,9
20116,2468,10,30
20121,2181,25,20
20127,2273,25,21
20128,2163,15,30
20136,2231,15,30
20138,2220,15,30
20144,2210,15,30
20152,2029,15,30
20155,2219,15,30
20156,2201,15,30
20157,2261,15,30
20159,2333,15,30
20164,2153,15,30
20166,2153,15,30
20167,2114,15,30
20174,2388,10,30
20178,2217,25,12
20182,2354,10,30
20187,2257,15,30
20189,2294,25,25
20190,2234,15,30
20191,2226,15,30
20201,2262,15,30
20202,2252,15,30
20210,2202,15,30
20215,2155,15,30
20216,2122,25,15
20218,2377,15,30
20219,2069,15,30
20232,2172,15,30
20237,2317,15,30
20238,2318,15,30
20242,2030,15,30
20245,2158,15,30
20252,2301,15,30
20257,2441,10,30
20259,2324,15,30
20261,2229,15,30
20266,2316,15,30
20279,2067,15,30
20283,2612,10,30
20284,2276,15,30
20289,2150,25,9
20290,2225,15,30
20295,2387,15,30
20298,2189,25,13
20301,2239,15,30
20303,2202,15,30
20306,2182,15,30
20310,2440,10,30
20322,2189,15,30
20323,2243,15,30
20328,2311,15,30
20339,2345,10,30
20357,2166,15,30
20360,2074,15,30
20361,2306,15,30
20362,2111,25,10
20363,2273,25,11
20364,2100,15,30
20371,2129,15,30
20380,2315,15,30
20383,2184,15,30
20387,2028,25,9
20392,2062,15,30
20400,2278,15,30
20402,2236,15,30
20403,2220,15,30
20404,2243,15,30
20410,2272,15,30
20411,2302,15,30
20413,2158,15,30
20414,2036,15,30
20425,2268,15,30
20426,2388,10,30
20431,2332,15,30
20437,2356,15,30
20445,2185,25,9
20453,2200,15,30
20458,2049,15,30
20463,2206,15,30
20464,2108,15,30
20465,2076,15,30
20472,2567,10,30
20474,2260,15,30
20475,2273,15,30
20479,2174,25,24
20480,2096,15,30
20483,2134,15,30
20486,2252,15,30
20488,2332,10,30
20492,2259,15,30
20496,2214,15,30
20507,2318,15,30
20511,2221,25,24
20512,2247,15,30
20513,2101,15,30
20514,2023,25,9
20517,2205,15,30
20519,2325,10,30
20520,2036,15,30
20530,2141,15,30
20537,2212,25,14
20548,2164,15,30
20549,2152,25,9
20552,2186,15,30
20553,2321,15,30
20558,2222,15,30
20564,2268,15,30
20568,2207,15,30
20570,2288,25,28
20572,2052,15,30
20576,2347,25,18
20579,2380,10,30
20582,2440,10,30
20585,2052,15,30
20598,2258,15,30
20603,2222,15,30
20604,2260,15,30
20607,2300,15,30
20613,2281,15,30
20628,2394,10,30
20634,2025,15,30
20637,2287,15,30
20641,2228,25,14
20643,2258,15,30
20649,2353,15,30
20653,2256,25,15
20655,2272,15,30
20657,2365,10,30
20660,2228,15,30
20661,2350,15,30
20668,2145,25,15
20672,2153,25,24
20683,2207,15,30
20685,2117,15,30
20696,2210,25,21
20700,2123,15,30
20704,2331,15,30
20707,2353,15,30
20720,2219,15,30
20727,2308,15,30
20734,2304,15,30
20737,2293,15,30
20740,2165,25,18
20757,2170,15,30
20759,2122,25,20
20761,2134,25,19
20769,2236,15,30
20772,2268,15,30
20776,2109,15,30
20789,2240,15,30
20793,2119,25,15
20795,2211,15,30
20796,2373,10,30
20802,2142,15,30
20803,2143,25,9
20806,2295,15,30
20815,2032,25,27
20819,2305,15,30
20824,2291,15,30
20825,2099,15,30
20829,2117,25,9
20834,2062,15,30
20836,2048,25,12
20839,2259,15,30
20843,2570,10,30
20854,2300,15,30
20857,2116,15,30
20870,2609,10,30
20874,2234,25,29
20889,2336,15,30
20890,2287,15,30
20892,2202,25,14
20893,2353,10,30
20903,2299,15,30
20906,2104,15,30
20912,2115,15,30
20915,2107,15,30
20916,2217,25,28
20917,2269,15,30
20920,2211,15,30
20924,2116,15,30
20931,2244,15,30
20932,2126,15,30
20939,2055,15,30
20942,2194,15,30
20946,2079,25,18
20949,2367,10,30
20951,2399,10,30
20952,2368,25,23
20959,2024,25,15
20961,2268,15,30
20975,2283,25,28
20976,2347,15,30
20977,2175,15,30
20984,2101,15,30
20988,2219,15,30
20990,2175,15,30
21000,2054,15,30
21004,2403,10,30
21006,2424,10,30
21010,2095,15,30
21015,2230,25,17
21016,2197,25,21
21017,2353,15,30
21024,2164,15,30
21031,2279,15,30
21033,2284,25,22
21035,2144,25,15
21036,2176,15,30
21039,2171,15,30
21041,2207,15,30
21042,2032,15,30
21044,2140,15,30
21048,2122,15,30
21050,2137,15,30
21054,2185,15,30
21057,2257,15,30
21060,2111,15,30
21062,2365,10,30
21064,2453,10,30
21065,2306,25,14
21068,2083,15,30
21087,2490,10,30
21088,2077,15,30
21090,2188,25,13
21095,2130,15,30
21096,2264,15,30
21097,2111,15,30
21109,2034,25,9
21124,2209,15,30
21125,2062,25,9
21129,2120,25,17
21133,2268,15,30
21134,2025,15,30
21142,2274,15,30
21146,2309,10,30
21155,2575,10,30
21159,2060,15,30
21175,2116,15,30
21176,2419,10,30
21179,2347,15,30
21181,2251,15,30
21190,2256,15,30
21209,1994,15,30
21232,2250,15,30
21233,2234,15,30
21237,2035,25,11
21243,2128,15,30
21247,2261,15,30
21249,2275,15,30
21264,2287,25,11
21268,2286,15,30
21275,2074,25,26
21277,2414,10,30
21278,2275,15,30
21290,2267,15,30
21293,2257,15,30
21297,2211,15,30
21301,2130,25,9
21303,2190,15,30
21305,2287,15,30
21307,2318,15,30
21308,2268,15,30
21319,2400,15,30
21322,2165,15,30
21325,2254,15,30
21326,2204,15,30
21329,2107,15,30
21330,2247,15,30
21332,2307,10,30
21333,2198,15,30
21345,2288,15,30
21351,2223,25,10
21353,2227,15,30
21365,2258,15,30
21369,2255,15,30
21372,2269,15,30
21374,2159,25,21
21377,2217,25,20
21379,2259,15,30
21382,2419,10,30
21385,2270,25,18
21388,2575,10,30
21398,2274,25,19
21399,2356,10,30
21405,2115,15,30
21407,2080,15,30
21427,2166,15,30
21437,2413,10,30
21439,2166,15,30
21440,2100,25,15
21443,2208,15,30
21446,2226,15,30
21450,2306,15,30
21453,2245,15,30
21456,2242,15,30
21457,2051,15,30
21463,2239,15,30
21466,2106,15,30
21472,2246,25,12
21483,2327,15,30
21485,2449,10,30
21490,2335,15,30
21503,2194,15,30
21505,2258,15,30
21518,2361,10,30
21520,2252,15,30
21527,2125,15,30
21530,2034,15,30
21533,2353,15,30
21539,2065,25,14
21541,2166,15,30
21545,2213,25,9
21549,2173,15,30
21558,2469,10,30
21560,2045,15,30
21575,2127,25,17
21577,2515,10,30
21578,2056,15,30
21579,2360,10,30
21582,2318,15,30
21584,2051,15,30
21588,2223,15,30
21589,2255,15,30
21591,2479,10,30
21593,2202,15,30
21594,2073,15,30
21600,2191,15,30
21602,2169,15,30
21608,2242,15,30
21609,2147,15,30
21618,2345,10,30
21621,2377,10,30
21624,2197,15,30
21626,2180,15,30
21627,2517,10,30
21632,2259,25,25
21638,2110,15,30
21648,2351,15,30
21652,2091,15,30
21665,2416,10,30
21666,2114,15,30
21670,2206,15,30
21682,2327,15,30
21683,2241,15,30
21686,2347,15,30
21689,2253,15,30
21693,2244,25,14
21702,2186,15,30
21703,2137,15,30
21716,2217,15,30
21736,2136,25,27
21742,2278,15,30
21749,2125,25,21
21760,2326,15,30
21764,2282,15,30
21768,2202,15,30
21771,2312,15,30
21777,2244,25,10
21778,2220,15,30
21781,2435,10,30
21783,2150,15,30
21786,2041,15,30
21787,2193,15,30
21789,2299,25,22
21794,2096,15,30
21796,2175,15,30
21800,2330,10,30
21803,2190,25,15
21804,2165,25,10
21814,2286,15,30
21820,2234,15,30
21821,2230,15,30
21822,2134,25,27
21823,2426,10,30
21824,2555,10,30
21826,2342,15,30
21833,2242,15,30
21837,2301,15,30
21840,2070,25,25
21843,2064,25,10
21851,2119,15,30
21854,2284,15,30
21858,2319,15,30
21861,2108,15,30
21863,2071,15,30
21864,2252,15,30
21878,2451,10,30
21884,2417,10,30
21888,2181,15,30
21890,2118,15,30
21894,2243,15,30
21895,2250,15,30
21899,2249,15,30
21902,2464,10,30
21905,2224,15,30
21907,2072,15,30
21909,2316,15,30
21910,2226,15,30
21913,2140,25,22
21916,2192,15,30
21919,2148,15,30
21928,2204,25,17
21944,2104,15,30
21949,2318,15,30
21951,2383,10,30
21952,2203,25,10
21953,2184,15,30
21956,2027,15,30
21968,2384,15,30
21970,2154,15,30
21972,2065,15,30
21973,2125,15,30
21982,2198,15,30
21989,2013,25,11
21990,2250,15,30
21991,2161,25,16
21992,2104,15,30
21993,2286,15,30
21996,2363,10,30
22000,2230,15,30
22001,2301,15,30
22005,2194,15,30
22007,2313,15,30
22014,2289,15,30
22023,2161,15,30
22027,2163,15,30
22028,2134,15,30
22032,2371,15,30
22035,2249,25,13
22039,2099,15,30
22042,2225,15,30
22061,2178,25,18
22066,2357,15,30
22071,2248,15,30
22072,2215,15,30
22073,2171,15,30
22077,2121,25,16
22080,2244,15,30
22081,2214,15,30
22083,2262,15,30
22087,2221,15,30
22089,2281,15,30
22093,2230,15,30
22094,2104,15,30
22095,2150,25,24
22097,2270,15,30
22103,2140,15,30
22105,2167,15,30
22111,2145,15,30
22112,2202,15,30
22115,2144,15,30
22120,2284,15,30
22143,2152,15,30
22144,2292,15,30
22152,2082,15,30
22154,2139,15,30
22157,2552,10,30
22158,2261,15,30
22162,2240,25,29
22164,2186,25,19
22176,2106,25,10
22177,2276,15,30
22180,2050,25,26
22187,2325,15,30
22188,2291,10,30
22193,2115,15,30
22199,2285,15,30
22210,2201,25,12
22215,2254,15,30
22216,2300,15,30
22228,2118,15,30
22230,2079,15,30
22240,2030,15,30
22241,2484,10,30
22242,2123,15,30
22247,2122,25,13
22248,2094,15,30
22250,2297,15,30
22254,2327,15,30
22262,2242,15,30
22272,2147,15,30
22274,2168,15,30
22279,2158,15,30
22284,2287,25,15
22295,2020,25,12
22301,2414,10,30
22311,2117,15,30
22316,2014,25,21
22317,2131,15,30
22325,2288,15,30
22326,2253,15,30
22330,2380,15,30
22331,2440,10,30
22333,2203,15,30
22336,2229,15,30
22337,2361,10,30
22347,2092,15,30
22349,2250,15,30
22375,2148,15,30
22381,2178,25,9
22392,2357,15,30
